pic_id,seg_id,object,segment,adj,des
550741,1,光线,因为充沛的光线显得十分明快,['明快'],开阔的空间，因为充沛的光线显得十分明快，布置有序的家具与配饰，装饰出空间的和谐、静谧的氛围。
550741,2,家具,布置有序的家具与配饰,[],开阔的空间，因为充沛的光线显得十分明快，布置有序的家具与配饰，装饰出空间的和谐、静谧的氛围。
550741,3,装饰,装饰出空间的和谐、静谧的氛围,['和谐'],开阔的空间，因为充沛的光线显得十分明快，布置有序的家具与配饰，装饰出空间的和谐、静谧的氛围。
550741,3,空间,装饰出空间的和谐、静谧的氛围,['和谐'],开阔的空间，因为充沛的光线显得十分明快，布置有序的家具与配饰，装饰出空间的和谐、静谧的氛围。
550742,0,餐厅,餐厅与厨房动线合理,[],餐厅与厨房动线合理，功能分区明确，半开放式的空间设计通透明亮而不拥挤，原木地板搭配原木餐桌打造出北欧的温实；简约风彩色吊灯、精秀的茶具，裹挟着餐桌上的画作，装饰出惬意的氛围。
550742,0,厨房,餐厅与厨房动线合理,[],餐厅与厨房动线合理，功能分区明确，半开放式的空间设计通透明亮而不拥挤，原木地板搭配原木餐桌打造出北欧的温实；简约风彩色吊灯、精秀的茶具，裹挟着餐桌上的画作，装饰出惬意的氛围。
550742,0,动线,餐厅与厨房动线合理,[],餐厅与厨房动线合理，功能分区明确，半开放式的空间设计通透明亮而不拥挤，原木地板搭配原木餐桌打造出北欧的温实；简约风彩色吊灯、精秀的茶具，裹挟着餐桌上的画作，装饰出惬意的氛围。
550742,3,木地板,原木地板搭配原木餐桌打造出北欧的温实,['温实'],餐厅与厨房动线合理，功能分区明确，半开放式的空间设计通透明亮而不拥挤，原木地板搭配原木餐桌打造出北欧的温实；简约风彩色吊灯、精秀的茶具，裹挟着餐桌上的画作，装饰出惬意的氛围。
550742,3,餐桌,原木地板搭配原木餐桌打造出北欧的温实,['温实'],餐厅与厨房动线合理，功能分区明确，半开放式的空间设计通透明亮而不拥挤，原木地板搭配原木餐桌打造出北欧的温实；简约风彩色吊灯、精秀的茶具，裹挟着餐桌上的画作，装饰出惬意的氛围。
550742,4,吊灯,简约风彩色吊灯、精秀的茶具,"['彩色', '精秀']",餐厅与厨房动线合理，功能分区明确，半开放式的空间设计通透明亮而不拥挤，原木地板搭配原木餐桌打造出北欧的温实；简约风彩色吊灯、精秀的茶具，裹挟着餐桌上的画作，装饰出惬意的氛围。
550742,5,画作,裹挟着餐桌上的画作,[],餐厅与厨房动线合理，功能分区明确，半开放式的空间设计通透明亮而不拥挤，原木地板搭配原木餐桌打造出北欧的温实；简约风彩色吊灯、精秀的茶具，裹挟着餐桌上的画作，装饰出惬意的氛围。
550742,6,装饰,装饰出惬意的氛围,['惬意'],餐厅与厨房动线合理，功能分区明确，半开放式的空间设计通透明亮而不拥挤，原木地板搭配原木餐桌打造出北欧的温实；简约风彩色吊灯、精秀的茶具，裹挟着餐桌上的画作，装饰出惬意的氛围。
550743,0,厨房,半开放式的厨房格调统一,[],半开放式的厨房格调统一，白色地砖搭配白色橱柜看起来干净整齐，电器设备嵌入其中，凸显出生活的品质；地砖和地板拼接式铺设自然地划分了空间区域，黑白墙上的圣诞树与原木边几调和出生活的简单和精致。
550743,1,地砖,白色地砖搭配白色橱柜看起来干净整齐,"['白色', '白色', '干净']",半开放式的厨房格调统一，白色地砖搭配白色橱柜看起来干净整齐，电器设备嵌入其中，凸显出生活的品质；地砖和地板拼接式铺设自然地划分了空间区域，黑白墙上的圣诞树与原木边几调和出生活的简单和精致。
550743,1,橱柜,白色地砖搭配白色橱柜看起来干净整齐,"['白色', '白色', '干净']",半开放式的厨房格调统一，白色地砖搭配白色橱柜看起来干净整齐，电器设备嵌入其中，凸显出生活的品质；地砖和地板拼接式铺设自然地划分了空间区域，黑白墙上的圣诞树与原木边几调和出生活的简单和精致。
550743,4,地砖,地砖和地板拼接式铺设自然地划分了空间区域,[],半开放式的厨房格调统一，白色地砖搭配白色橱柜看起来干净整齐，电器设备嵌入其中，凸显出生活的品质；地砖和地板拼接式铺设自然地划分了空间区域，黑白墙上的圣诞树与原木边几调和出生活的简单和精致。
550743,4,地板,地砖和地板拼接式铺设自然地划分了空间区域,[],半开放式的厨房格调统一，白色地砖搭配白色橱柜看起来干净整齐，电器设备嵌入其中，凸显出生活的品质；地砖和地板拼接式铺设自然地划分了空间区域，黑白墙上的圣诞树与原木边几调和出生活的简单和精致。
550743,4,空间,地砖和地板拼接式铺设自然地划分了空间区域,[],半开放式的厨房格调统一，白色地砖搭配白色橱柜看起来干净整齐，电器设备嵌入其中，凸显出生活的品质；地砖和地板拼接式铺设自然地划分了空间区域，黑白墙上的圣诞树与原木边几调和出生活的简单和精致。
550744,0,主卧,"
主卧白色的吊顶搭配深浅不一的灰色壁纸渲染空间的层次","['白色', '灰色']","
主卧白色的吊顶搭配深浅不一的灰色壁纸渲染空间的层次，背景墙高级灰的壁纸因为现代风的挂画、胡桃木的床头瞬间提升空间质感；内嵌式衣柜呼应着原木地板，简约的金属圆几，柔软的布艺床品，给予生活不同的质感。"
550744,0,吊顶,"
主卧白色的吊顶搭配深浅不一的灰色壁纸渲染空间的层次","['白色', '灰色']","
主卧白色的吊顶搭配深浅不一的灰色壁纸渲染空间的层次，背景墙高级灰的壁纸因为现代风的挂画、胡桃木的床头瞬间提升空间质感；内嵌式衣柜呼应着原木地板，简约的金属圆几，柔软的布艺床品，给予生活不同的质感。"
550744,0,壁纸,"
主卧白色的吊顶搭配深浅不一的灰色壁纸渲染空间的层次","['白色', '灰色']","
主卧白色的吊顶搭配深浅不一的灰色壁纸渲染空间的层次，背景墙高级灰的壁纸因为现代风的挂画、胡桃木的床头瞬间提升空间质感；内嵌式衣柜呼应着原木地板，简约的金属圆几，柔软的布艺床品，给予生活不同的质感。"
550744,0,空间,"
主卧白色的吊顶搭配深浅不一的灰色壁纸渲染空间的层次","['白色', '灰色']","
主卧白色的吊顶搭配深浅不一的灰色壁纸渲染空间的层次，背景墙高级灰的壁纸因为现代风的挂画、胡桃木的床头瞬间提升空间质感；内嵌式衣柜呼应着原木地板，简约的金属圆几，柔软的布艺床品，给予生活不同的质感。"
550744,1,背景墙,背景墙高级灰的壁纸因为现代风的挂画、胡桃木的床头瞬间提升空间质感,[],"
主卧白色的吊顶搭配深浅不一的灰色壁纸渲染空间的层次，背景墙高级灰的壁纸因为现代风的挂画、胡桃木的床头瞬间提升空间质感；内嵌式衣柜呼应着原木地板，简约的金属圆几，柔软的布艺床品，给予生活不同的质感。"
550744,1,壁纸,背景墙高级灰的壁纸因为现代风的挂画、胡桃木的床头瞬间提升空间质感,[],"
主卧白色的吊顶搭配深浅不一的灰色壁纸渲染空间的层次，背景墙高级灰的壁纸因为现代风的挂画、胡桃木的床头瞬间提升空间质感；内嵌式衣柜呼应着原木地板，简约的金属圆几，柔软的布艺床品，给予生活不同的质感。"
550744,1,床头,背景墙高级灰的壁纸因为现代风的挂画、胡桃木的床头瞬间提升空间质感,[],"
主卧白色的吊顶搭配深浅不一的灰色壁纸渲染空间的层次，背景墙高级灰的壁纸因为现代风的挂画、胡桃木的床头瞬间提升空间质感；内嵌式衣柜呼应着原木地板，简约的金属圆几，柔软的布艺床品，给予生活不同的质感。"
550744,1,空间,背景墙高级灰的壁纸因为现代风的挂画、胡桃木的床头瞬间提升空间质感,[],"
主卧白色的吊顶搭配深浅不一的灰色壁纸渲染空间的层次，背景墙高级灰的壁纸因为现代风的挂画、胡桃木的床头瞬间提升空间质感；内嵌式衣柜呼应着原木地板，简约的金属圆几，柔软的布艺床品，给予生活不同的质感。"
550744,2,衣柜,内嵌式衣柜呼应着原木地板,[],"
主卧白色的吊顶搭配深浅不一的灰色壁纸渲染空间的层次，背景墙高级灰的壁纸因为现代风的挂画、胡桃木的床头瞬间提升空间质感；内嵌式衣柜呼应着原木地板，简约的金属圆几，柔软的布艺床品，给予生活不同的质感。"
550744,2,木地板,内嵌式衣柜呼应着原木地板,[],"
主卧白色的吊顶搭配深浅不一的灰色壁纸渲染空间的层次，背景墙高级灰的壁纸因为现代风的挂画、胡桃木的床头瞬间提升空间质感；内嵌式衣柜呼应着原木地板，简约的金属圆几，柔软的布艺床品，给予生活不同的质感。"
550744,3,金属,简约的金属圆几,[],"
主卧白色的吊顶搭配深浅不一的灰色壁纸渲染空间的层次，背景墙高级灰的壁纸因为现代风的挂画、胡桃木的床头瞬间提升空间质感；内嵌式衣柜呼应着原木地板，简约的金属圆几，柔软的布艺床品，给予生活不同的质感。"
550744,4,布艺,柔软的布艺床品,['柔软'],"
主卧白色的吊顶搭配深浅不一的灰色壁纸渲染空间的层次，背景墙高级灰的壁纸因为现代风的挂画、胡桃木的床头瞬间提升空间质感；内嵌式衣柜呼应着原木地板，简约的金属圆几，柔软的布艺床品，给予生活不同的质感。"
550744,4,床品,柔软的布艺床品,['柔软'],"
主卧白色的吊顶搭配深浅不一的灰色壁纸渲染空间的层次，背景墙高级灰的壁纸因为现代风的挂画、胡桃木的床头瞬间提升空间质感；内嵌式衣柜呼应着原木地板，简约的金属圆几，柔软的布艺床品，给予生活不同的质感。"
550745,0,玻璃,次卧做了一整面玻璃推拉门增加了空间的通透性,[],次卧做了一整面玻璃推拉门增加了空间的通透性，让视野更加宽阔；榻榻米的设计极具储物性，实木书桌和悬挂式书架与之形成L型，赋予空间书房的功能；原木格调的空间因为一副绿叶挂画写照出自然风情，亦暖亦清，散发着清和。
550745,0,空间,次卧做了一整面玻璃推拉门增加了空间的通透性,[],次卧做了一整面玻璃推拉门增加了空间的通透性，让视野更加宽阔；榻榻米的设计极具储物性，实木书桌和悬挂式书架与之形成L型，赋予空间书房的功能；原木格调的空间因为一副绿叶挂画写照出自然风情，亦暖亦清，散发着清和。
550745,1,视野,让视野更加宽阔,['宽阔'],次卧做了一整面玻璃推拉门增加了空间的通透性，让视野更加宽阔；榻榻米的设计极具储物性，实木书桌和悬挂式书架与之形成L型，赋予空间书房的功能；原木格调的空间因为一副绿叶挂画写照出自然风情，亦暖亦清，散发着清和。
550745,2,榻榻米,榻榻米的设计极具储物性,[],次卧做了一整面玻璃推拉门增加了空间的通透性，让视野更加宽阔；榻榻米的设计极具储物性，实木书桌和悬挂式书架与之形成L型，赋予空间书房的功能；原木格调的空间因为一副绿叶挂画写照出自然风情，亦暖亦清，散发着清和。
